work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,Mid-level,Full-time,Data Operations Specialist,50000,USD,50000.0,UNITED STATES,In-person,United States,M,Data Quality and Operations
2023,Senior,Full-time,Data Engineer,293000,USD,293000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,180000,USD,180000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Executive,Full-time,Director of Data Science,260000,USD,260000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Executive,Full-time,Director of Data Science,192000,USD,192000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Machine Learning Scientist,170000,USD,170000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Machine Learning Scientist,125000,USD,125000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Entry-level,Full-time,Business Intelligence Data Analyst,99000,USD,99000.0,UNITED STATES,Remote,United States,L,Data Analysis
2023,Senior,Full-time,Data Analyst,130000,USD,130000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,100000,USD,100000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,233000,USD,233000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,166000,USD,166000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Engineer,185100,USD,185100.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,127600,USD,127600.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Analyst,105000,USD,105000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,80000,USD,80000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Executive,Full-time,Data Analyst,160000,USD,160000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Executive,Full-time,Data Analyst,55000,USD,55000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,241000,USD,241000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,163000,USD,163000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Data Scientist,120000,USD,120000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,90000,USD,90000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,218000,USD,218000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,118000,USD,118000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,210000,USD,210000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,168000,USD,168000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,311000,USD,311000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,162540,USD,162540.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Executive,Full-time,Data Scientist,258750,USD,258750.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Executive,Full-time,Data Scientist,185000,USD,185000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Executive,Full-time,Data Scientist,225000,USD,225000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Executive,Full-time,Data Scientist,145000,USD,145000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,226600,USD,226600.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,140100,USD,140100.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Scientist,190000,USD,190000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,165000,USD,165000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,175000,USD,175000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,160000,USD,160000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,247500,USD,247500.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,172200,USD,172200.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,247500,USD,247500.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,172200,USD,172200.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Engineer,153600,USD,153600.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,106800,USD,106800.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,ETL Developer,182850,USD,182850.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,ETL Developer,113000,USD,113000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,150000,USD,150000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,120000,USD,120000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Analyst,105000,USD,105000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,95000,USD,95000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Architect,306000,USD,306000.0,UNITED STATES,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Architect,204000,USD,204000.0,UNITED STATES,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Scientist,160000,USD,160000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,135000,USD,135000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Analyst,126000,USD,126000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analyst,86400,USD,86400.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,232760,USD,232760.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,169280,USD,169280.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Analyst,136000,USD,136000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,104000,USD,104000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Scientist,185900,USD,185900.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,129300,USD,129300.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,168000,USD,168000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,130000,USD,130000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,185900,USD,185900.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,129300,USD,129300.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Engineer,162500,USD,162500.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,130000,USD,130000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,240350,USD,240350.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,174800,USD,174800.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,247500,USD,247500.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,172200,USD,172200.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Engineer,154000,USD,154000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,116000,USD,116000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,168000,USD,168000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,130000,USD,130000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,153600,USD,153600.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,107500,USD,107500.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,ML Engineer,178000,USD,178000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,ML Engineer,152000,USD,152000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Applied Scientist,192000,USD,192000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Applied Scientist,164000,USD,164000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,233200,USD,233200.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,140000,USD,140000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,194000,USD,194000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,161000,USD,161000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Business Intelligence Engineer,225000,USD,225000.0,UNITED STATES,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,156400,USD,156400.0,UNITED STATES,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,NLP Engineer,210000,USD,210000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,NLP Engineer,160000,USD,160000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Analyst,153600,USD,153600.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,107500,USD,107500.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,185900,USD,185900.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,129300,USD,129300.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,145000,USD,145000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,120000,USD,120000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,206000,USD,206000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,130000,USD,130000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,153600,USD,153600.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,107500,USD,107500.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,241000,USD,241000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,155000,USD,155000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Executive,Full-time,Data Engineer,194500,USD,194500.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Executive,Full-time,Data Engineer,115500,USD,115500.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Specialist,110000,USD,110000.0,UNITED STATES,In-person,United States,M,Data Management and Strategy
2023,Mid-level,Full-time,Data Specialist,70000,USD,70000.0,UNITED STATES,In-person,United States,M,Data Management and Strategy
2023,Senior,Full-time,ML Engineer,199000,USD,199000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,ML Engineer,145000,USD,145000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Scientist,200000,USD,200000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,170000,USD,170000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,150120,USD,150120.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,120096,USD,120096.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Machine Learning Engineer,253000,USD,253000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,168000,USD,168000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Scientist,200000,USD,200000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,170000,USD,170000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Decision Scientist,185900,USD,185900.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Decision Scientist,129300,USD,129300.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Analytics Engineer,178600,USD,178600.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Analytics Engineer,142880,USD,142880.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Data Science Manager,255000,USD,255000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Science Manager,169000,USD,169000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,155000,USD,155000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,100000,USD,100000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Engineer,151410,USD,151410.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,144200,USD,144200.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Scientist,151410,USD,151410.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Entry-level,Full-time,Data Scientist,115360,USD,115360.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,252000,USD,252000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,129000,USD,129000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Analytics Engineer,193170,USD,193170.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Mid-level,Full-time,Analytics Engineer,116480,USD,116480.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Mid-level,Full-time,Applied Scientist,250000,USD,250000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Applied Scientist,125000,USD,125000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,146000,USD,146000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,94000,USD,94000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Applied Scientist,260000,USD,260000.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Applied Scientist,136000,USD,136000.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Executive,Full-time,Head of Data,329500,USD,329500.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Executive,Full-time,Head of Data,269600,USD,269600.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Data Architect,250500,USD,250500.0,UNITED STATES,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Architect,159500,USD,159500.0,UNITED STATES,In-person,United States,M,Data Architecture and Modeling
2023,Entry-level,Full-time,Data Analyst,115000,USD,115000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Entry-level,Full-time,Data Analyst,105000,USD,105000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Research Scientist,250000,USD,250000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Scientist,170000,USD,170000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Scientist,198800,USD,198800.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Scientist,105200,USD,105200.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Entry-level,Full-time,Data Analyst,94035,USD,94035.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Entry-level,Full-time,Data Analyst,57920,USD,57920.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Applied Scientist,222200,USD,222200.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Applied Scientist,136000,USD,136000.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Data Analyst,113600,USD,113600.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,60000,USD,60000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,150000,USD,150000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,130000,USD,130000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,256000,USD,256000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,160000,USD,160000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,180000,USD,180000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,165000,USD,165000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Analyst,116000,USD,116000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,78000,USD,78000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,115934,USD,115934.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,81666,USD,81666.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,283200,USD,283200.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,188800,USD,188800.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Research Scientist,220000,USD,220000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Scientist,150000,USD,150000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Applied Scientist,192000,USD,192000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Applied Scientist,164000,USD,164000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Research Scientist,205640,USD,205640.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Scientist,142600,USD,142600.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,193200,USD,193200.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,156400,USD,156400.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Machine Learning Engineer,196000,USD,196000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,121000,USD,121000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Engineer,165000,USD,165000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,132300,USD,132300.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Science Manager,328000,USD,328000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Science Manager,211000,USD,211000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,237000,USD,237000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,201450,USD,201450.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,ML Engineer,229000,USD,229000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,ML Engineer,206000,USD,206000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Scientist,231000,USD,231000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,134000,USD,134000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,ML Engineer,183750,USD,183750.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,ML Engineer,165400,USD,165400.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Data Engineer,175000,USD,175000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,125000,USD,125000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,285800,USD,285800.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,154600,USD,154600.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Operations Engineer,289120,USD,289120.0,UNITED STATES,In-person,United States,M,Data Quality and Operations
2023,Senior,Full-time,Data Operations Engineer,192400,USD,192400.0,UNITED STATES,In-person,United States,M,Data Quality and Operations
2023,Senior,Full-time,Data Engineer,230000,USD,230000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,166000,USD,166000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,AWS Data Architect,258000,USD,258000.0,UNITED STATES,Remote,United States,L,Data Architecture and Modeling
2023,Senior,Full-time,Data Scientist,225000,USD,225000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,156400,USD,156400.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,190000,USD,190000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,150000,USD,150000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Scientist,196000,USD,196000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,121000,USD,121000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,219000,USD,219000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,141000,USD,141000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,230000,USD,230000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,206000,USD,206000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Applied Scientist,192000,USD,192000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Applied Scientist,164000,USD,164000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,147000,USD,147000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,92000,USD,92000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,200000,USD,200000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,140000,USD,140000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Data Manager,110000,USD,110000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Mid-level,Full-time,Data Manager,70000,USD,70000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Data Engineer,284310,USD,284310.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,153090,USD,153090.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Machine Learning Engineer,261500,USD,261500.0,UNITED STATES,In-person,United States,L,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,134500,USD,134500.0,UNITED STATES,In-person,United States,L,Machine Learning and AI
2023,Entry-level,Contract,Product Data Analyst,83200,USD,83200.0,UNITED STATES,Hybrid,United States,S,Data Analysis
2023,Senior,Full-time,Data Analyst,145000,USD,145000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,106000,USD,106000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Scientist,190000,USD,190000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,160000,USD,160000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Analytics Engineer,275300,USD,275300.0,UNITED STATES,Remote,United States,M,Leadership and Management
2023,Senior,Full-time,Analytics Engineer,183500,USD,183500.0,UNITED STATES,Remote,United States,M,Leadership and Management
2023,Senior,Full-time,ETL Developer,182850,USD,182850.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,ETL Developer,113000,USD,113000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Business Intelligence Engineer,202800,USD,202800.0,UNITED STATES,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,Business Intelligence Engineer,104300,USD,104300.0,UNITED STATES,In-person,United States,L,BI and Visualization
2023,Senior,Full-time,Data Engineer,215000,USD,215000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,175000,USD,175000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,162500,USD,162500.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,130000,USD,130000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Scientist,140000,USD,140000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,115000,USD,115000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,136600,USD,136600.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,109280,USD,109280.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Machine Learning Engineer,221000,USD,221000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,185000,USD,185000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Research Engineer,281000,USD,281000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Research Engineer,196000,USD,196000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,146000,USD,146000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,94000,USD,94000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Data Integration Specialist,69500,USD,69500.0,UNITED STATES,Remote,United States,M,Data Management and Strategy
2023,Entry-level,Full-time,Data Integration Specialist,46400,USD,46400.0,UNITED STATES,Remote,United States,M,Data Management and Strategy
2023,Senior,Full-time,Data Engineer,185000,USD,185000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,150000,USD,150000.0,UNITED STATES,Remote,United States,M,Data Engineering
